PatientID,SNAP29,SNAPC3,SNTA1,SOBP,SOCS4,SPAG8,SPATA2L,SPDYA,SPG7,SPIN2B,SPRN,SQLE,SRI,SRL,SSBP2,ST3GAL2,STARD5,STEAP1,STX3,SYCP2L,TAF5,TAOK2,TAPT1,TAS2R20,TAX1BP1,TDRD9,TEKT3,TES,TFCP2L1,TGM2,THSD1P1,TIGD2,TINF2,TJP2,TMC2,TMCC1,TMEM123,TMEM151B,TMEM159,TMEM168,TMEM175,TMEM20,TMEM48,TMEM52,TMEM86B,TNF,TNFRSF6B,TNK2,TOB1,TRIM67,UBE2H,UBE2J1,UBE2L3,UBE3C,UBFD1,UBXN2A,UCA1,UCK1,UFD1L,UNC119,UNC93B1,UNK,UPB1,UQCRH,USP20,USP39,UTP23,UTP3,VAMP1,VBP1,VPS41,VPS4B,VPS53,WASH7P,WASL,WDR19,WDR1,WDR20,WDR24,WDR63,WDR74,WDR8,WHAMML1,WHSC1L1,WNT5A,WNT5B,WNT7A,WWP1,XK,XRCC6,YDJC,YPEL3,YTHDC1,YWHAZ,ZBTB39,ZBTB48,ZBTB49,ZBTB6,ZC3H18,ZC3HAV1L
TCGA-HZ-A77O,-0.4777,-0.8514,0.1428,-0.8407,-0.6374,-0.4615,0.5955,-0.5385,0.8078,0.7775,-0.7002,-0.2371,0.187,-0.9431,-1.2341,-0.4525,-0.202,-1.0121,-1.1529,0.3434,-0.0185,0.7101,-0.5046,-0.286,-0.6733,-0.4517,-0.6753,-0.4661,0.1326,0.3356,-0.1143,0.4298,0.2075,-0.5231,-0.8416,-0.3312,-0.6922,-0.2188,-0.3614,-1.5045,-0.0095,0.1704,0.5332,1.1523,-0.3843,-0.6852,0.8631,0.9061,-0.519,-0.2637,-0.9978,-0.4057,0.0482,-0.6722,-0.1493,0.4998,-0.4278,-0.4194,0.2742,-0.6146,-0.3234,0.136,-0.3505,-0.2865,-0.9586,0.8743,-0.2379,0.129,-0.9776,0.1113,-0.0034,-0.0885,-0.3247,-0.5407,-1.561,-0.8862,0.3496,-0.0931,1.0561,-0.3349,0.871,-0.486,0.6845,-0.0585,-0.5001,-0.1525,1.7724,-0.481,-0.4438,0.2408,1.0213,-0.8405,-0.6895,0.3263,-0.8345,-0.6799,-0.14,-1.3449,0.8781,-0.8187
TCGA-HZ-A77P,0.8669,0.172,1.7552,3.1969,0.0257,-0.1806,-0.5129,-0.8411,0.1749,1.262,-0.4681,-0.734,-0.6373,1.5638,0.8444,0.9748,0.1844,0.2449,-0.806,-0.2299,0.96,0.821,0.3367,-0.6748,-0.4622,-0.2733,-0.0832,-0.4752,-0.0402,-0.2372,0.8014,-0.5476,0.3964,-0.4413,0.2311,-0.2975,-0.9308,-0.0812,-0.6849,0.3898,-0.2076,0.6154,-0.3057,-0.2733,-0.2841,-0.6134,-0.5471,-0.9699,-0.9966,-0.2952,-0.5614,-0.3685,0.2322,0.3868,0.1746,-0.3747,-0.419,0.3429,-0.3373,-0.0916,-0.734,0.2418,-0.1365,0.0017,0.8392,-0.2996,-0.5582,0.1837,0.4521,-0.0825,-0.2654,-0.3321,-0.0249,-0.6416,-0.8438,-0.2325,1.0406,-0.0379,-0.0338,-0.2514,-0.3482,-0.2427,0.7446,0.1353,-0.4552,-0.1208,-0.6741,-0.1908,0.053,0.132,-0.7334,-0.8674,0.0768,-1.0624,0.2448,-0.2173,1.4722,0.037,0.1259,0.0124
TCGA-HZ-A77Q,-1.4893,0.2064,-0.0569,0.244,-0.0528,-0.3209,0.2895,-0.4318,-0.5461,-0.6894,-0.8331,-0.4559,-0.2831,1.0289,-0.2252,1.5946,-0.115,1.0713,-1.6648,-0.1047,-0.5272,0.1942,0.3302,-0.5664,-0.5633,-0.2486,-0.475,-0.1047,-0.7115,0.7541,-0.4494,-1.3802,1.7929,-0.9788,-0.0945,-0.4322,-0.3134,-0.297,-0.5512,-0.275,-0.3034,-0.4854,-0.54,-0.3149,-0.3083,-0.3191,0.1641,-0.1317,-0.1221,-0.1792,0.5023,0.4299,-0.718,-0.304,-0.5915,0.5044,-0.4183,-0.5458,-0.3684,-0.2845,0.0284,-0.28,-0.0647,-0.4142,-0.2481,-0.4881,-0.2952,0.1827,-0.3203,-0.4288,-0.3369,-0.5217,-0.5574,-0.5222,-0.3495,-0.3022,1.8069,-0.6698,-0.1723,-0.1818,-0.4712,-0.3557,-0.5623,-0.3024,1.6031,-0.3684,-0.3377,-0.3901,-0.8975,-0.6673,-0.6816,-0.1909,-0.8366,-0.2956,-0.5829,-0.3989,0.016,0.4103,-0.3423,0.1203
TCGA-HZ-A8P0,-0.1008,-0.348,-0.7352,-0.1972,1.1762,-0.2972,0.0158,0.7834,0.2464,-0.2258,0.1234,0.4649,-0.5485,0.4118,-1.0847,-0.5139,0.9896,-0.9133,-0.4845,-0.1076,-0.5083,1.4149,-0.2364,-0.2848,-0.4763,-0.2742,-0.4327,0.1848,1.9521,-0.5016,-1.0008,-0.0865,-1.255,-0.2163,-0.1652,-0.4206,-1.0268,-0.1195,-1.0426,-0.1698,-0.3499,-0.7463,-0.3927,-0.0092,-0.1994,-0.6417,-0.0953,0.1443,-0.2755,-0.0423,-0.0302,0.9275,0.8542,0.2607,-0.1689,-0.2714,-0.2879,0.4194,0.4152,-0.6194,-0.0109,-0.0161,-0.3028,0.2523,-0.4489,-0.0596,-0.9042,0.0189,-0.0312,-1.0293,-0.8953,-0.6312,0.8882,0.3217,-0.9973,-0.2497,0.0343,0.5394,0.366,-0.3537,0.0404,1.4328,-0.312,-0.5132,0.0377,-0.6985,-0.7958,-0.7953,-0.9616,-0.3504,0.1804,0.2597,0.4578,0.0258,-0.406,0.3778,-0.1691,-0.1429,1.1186,0.6356
TCGA-HZ-A8P1,-1.353,0.0368,-0.8686,-0.9874,-0.1002,-0.4037,0.0468,2.5229,0.7539,0.0454,1.5119,0.8621,0.0275,-0.9202,-1.2171,0.6932,-0.5363,1.8007,1.9407,-0.2926,0.0489,0.4082,-0.0793,0.3192,-0.1476,-0.3797,-0.3378,-0.4913,-0.1144,-0.8929,0.0648,2.8209,-1.2575,2.2396,-0.8416,-1.909,0.0507,-0.0281,0.2728,4.4734,0.0206,2.1414,-0.752,-0.3039,-0.0917,-0.7934,-0.6269,-1.1502,0.7587,-0.1363,-0.8979,0.412,-1.6655,-0.3715,-1.7401,-0.6904,-0.393,-0.7405,-0.9667,-0.7411,-0.4029,0.264,-0.3727,-0.7319,-0.487,1.1628,-0.0413,1.3505,-0.1163,-0.0854,-0.5735,0.343,1.8641,1.265,0.0996,-1.081,0.386,0.9077,-0.3759,-0.3565,0.1062,-1.2158,-0.0562,-1.034,-1.0017,-0.4998,-0.6657,1.7098,3.1071,-1.3989,-0.1781,-1.2064,0.2722,1.1479,-0.5097,-0.7392,1.1794,0.5822,2.5472,1.0266
TCGA-HZ-A9TJ,-0.464,0.923,-0.552,-0.8567,-0.0183,0.1664,3.4194,0.5256,0.4724,-0.609,-0.4847,0.8985,1.7176,-0.602,-0.9565,-0.361,-0.6232,-0.1324,-0.9769,2.7043,-1.8483,0.1648,-1.2684,1.0233,1.8614,-0.1105,-0.2951,0.1709,0.4334,-0.2906,1.5243,-0.5505,-2.1018,1.6848,0.0324,-1.3848,0.4868,-0.1879,-0.3593,-0.1135,0.0842,-0.311,-0.0609,-0.2998,0.8815,-0.8153,-0.5466,3.1337,1.0733,-0.1481,-1.0743,-0.0285,-0.6489,-2.0457,-0.8885,0.163,-0.4241,-0.9805,-0.8637,-1.1899,-0.0831,-0.0635,-0.156,1.099,-0.2924,0.413,-0.8131,0.974,0.2945,-0.1724,1.1234,-1.7582,-0.0659,-0.0846,-0.8819,0.3687,-1.6067,-0.878,-0.8611,0.1548,0.0915,1.4039,0.5316,0.0788,-0.8036,-0.3785,-0.2986,0.0931,0.1957,-0.7252,0.0716,-0.6239,-0.2249,0.5661,-1.0387,0.8629,-0.4735,-0.7171,1.244,-1.2638
TCGA-IB-7644,2.2605,0.4503,-0.5957,-0.5463,0.8304,-0.3377,-0.2516,-0.744,-1.4564,-0.4633,-0.992,-0.5495,0.147,0.3186,-0.4265,-1.0401,0.1721,-0.5096,0.8424,-0.389,0.208,-1.1496,-0.3981,-1.2707,0.6437,-0.4618,-0.528,0.6877,-0.6068,-0.8401,-0.8968,-0.4196,0.6944,0.9121,-0.2955,0.2631,0.9512,-0.3866,1.2632,1.2237,-0.5893,1.265,1.8309,-0.0163,-0.5885,-0.3302,-0.4125,0.375,0.1899,-0.2976,1.5014,1.3049,1.7123,0.2525,1.1058,0.0544,-0.4218,-0.3244,-1.0119,-0.6104,0.3191,-1.2234,-0.2832,0.9643,-0.6893,0.7972,0.8415,0.3043,-0.8674,-0.8095,0.3477,1.1129,-0.8773,-1.2345,1.2542,-0.317,-0.0021,0.3605,-0.6036,-0.2514,-0.4997,-0.1152,-1.5308,2.2085,1.9723,-0.4846,-0.3406,1.6418,1.0191,-1.5076,-0.0014,0.4449,2.2789,0.3204,0.4732,0.1629,-1.0931,1.5532,0.2192,0.3128
TCGA-IB-7645,0.803,-0.4052,-0.7488,0.0762,0.9689,-0.3689,-0.9918,-0.8613,-1.2315,-1.806,-0.8957,-0.1253,-0.0084,1.2578,-0.0022,0.2373,-0.2244,-0.0723,-0.5179,-0.1398,0.5269,-0.6754,0.3359,-0.6959,1.2734,0.0238,0.6594,0.9843,-0.8175,-0.0953,-0.5954,-0.6436,-0.0343,-0.5573,1.5906,-0.2921,-0.2244,-0.1798,-0.6583,1.1816,-0.7961,-0.0983,0.6189,-0.3222,-0.4845,0.6968,-0.5987,-1.1919,-0.1978,-0.2054,1.0924,0.58,-0.6351,1.0155,0.0064,-0.1391,-0.0518,-0.8302,-0.4603,-1.1172,-1.0114,-0.832,-0.1515,-0.4288,-0.8794,-0.3587,1.572,0.6688,-0.2766,0.2476,2.0687,2.1044,-0.1441,-1.2339,0.5363,0.0741,0.4075,-0.3725,-1.1939,-0.0454,-0.5778,-0.9036,-0.6831,0.2248,0.0982,-0.58,-0.8183,0.3306,-0.7882,-0.4068,-1.3241,-1.2176,0.0318,-0.0225,1.0397,-1.0238,0.7224,1.3515,0.4575,0.2746
TCGA-IB-7646,-0.924,3.2455,-0.7315,-0.7877,2.2245,4.4002,-1.1317,-1.3006,-1.529,-0.5416,-1.4843,0.3461,-1.0029,-1.0398,-0.5169,-1.4838,-0.4334,1.1979,-1.1543,-0.3431,-0.5826,-2.7186,-0.1249,-0.0043,1.3467,-0.4493,-0.3521,0.1767,1.2153,1.0746,-1.9024,-0.401,0.1128,0.577,-0.8416,0.7606,1.0017,-0.2948,0.4047,-0.7777,-0.9149,-0.056,0.2327,-0.3105,-0.5595,-0.2001,-0.5041,-1.5982,2.1295,-0.3082,2.1884,0.378,0.1977,-0.9948,2.2237,0.8526,1.5466,-0.9752,-0.2374,-0.9333,-0.6338,-0.561,-0.4057,0.0254,-1.3823,-0.3524,1.0251,1.3771,-0.8848,3.3404,0.3893,0.7435,-1.1804,-1.5742,1.1266,0.2768,0.4815,-0.4559,-1.9039,7.8154,-0.0649,-1.7471,-1.0365,1.3076,0.5984,-0.6201,-0.8631,-0.2263,1.8232,0.3163,-0.9776,-1.3746,-1.1353,1.0314,-0.1034,-1.495,-1.3018,0.2803,-0.6938,-0.1177
TCGA-IB-7647,2.4419,0.0604,-0.8329,-0.4672,0.489,-0.5287,-1.1908,0.3545,-1.6224,-1.7407,-1.0091,1.8718,-0.187,0.7711,0.1298,0.3276,-0.3182,-1.0327,0.7781,-0.2854,1.4405,-1.0276,-0.392,-0.675,1.9052,-0.1611,-0.1673,0.2932,-0.1336,-0.0719,-0.7555,-0.533,-1.2625,0.4622,-0.7087,0.3527,-0.4725,-0.1581,0.4681,-1.1735,-0.8833,0.4278,1.0781,-0.3108,-0.535,-0.3519,-0.6367,-1.1788,-0.4009,-0.238,1.3381,0.8212,0.7589,1.9128,2.425,1.1587,-0.414,-0.5129,0.3286,-0.0077,-0.8613,-0.8725,-0.2049,-0.1544,-0.8718,2.6104,1.8807,-0.1577,-0.8904,1.682,0.8152,1.2511,0.0565,-1.5924,0.1247,-0.2614,0.9982,-0.6889,-1.6101,-0.1927,-0.829,-1.1167,-1.4894,-0.239,-0.2146,-0.6863,-0.8605,1.7662,-0.0503,0.7231,-0.9628,-1.5577,0.6996,2.1983,0.9053,-1.0716,-1.1244,2.2062,-0.5484,-0.3668
TCGA-IB-7649,1.0695,-0.3354,-0.5535,-0.1421,0.4666,-0.4406,-1.2253,-1.3253,-2.3581,-0.426,-0.8949,-0.6618,-0.4632,0.0322,0.9317,-0.6592,-0.7323,-1.0348,-0.1099,-0.2326,1.0706,-1.4907,1.136,-0.8251,0.1872,-0.1314,-0.1261,0.075,-0.4277,-0.2501,-1.4415,0.6021,-0.0741,0.183,-0.6685,-0.2783,1.1634,-0.0921,-0.3143,0.2237,-0.7122,-0.4791,-0.0334,-0.2173,-0.5269,-0.5333,-0.5843,-1.3164,-0.6054,-0.2748,-0.1073,1.3628,-0.4178,0.0438,-0.5442,0.6391,-0.2037,-0.061,-0.566,-0.8788,-0.8581,-0.5994,-0.1695,-0.3324,-0.8355,-0.108,0.9678,-0.2275,-1.0824,0.0359,1.9418,1.1457,-0.4055,-1.3229,0.5176,0.0696,0.1059,0.3184,-1.4684,-0.237,9.8099,-1.9657,-1.1728,0.4729,0.5797,-0.1747,-0.1767,1.6747,-0.1504,0.0823,-0.909,-0.788,0.2901,0.4167,0.4156,-1.4222,-1.4987,1.4428,-1.1849,-1.0442
TCGA-IB-7651,0.034,-0.2771,-0.1964,-0.5999,0.9061,-0.4512,-0.1708,-0.3692,-0.6364,-1.0943,-0.9959,-0.0959,-0.4903,2.0562,-0.1497,-0.5006,0.5335,-0.5079,-0.738,-0.2484,3.1467,0.5399,-0.027,-0.6617,1.3209,-0.3944,-0.44,-0.1582,2.0547,-0.0394,-0.9091,-0.0882,1.1394,-0.2321,-0.3582,-0.068,0.0393,-0.2616,-0.1013,0.4498,-0.6577,0.8118,1.128,-0.1965,-0.5748,-0.5099,-0.429,-0.818,-0.3499,-0.2139,-0.3129,0.8408,-0.722,0.599,-0.7669,0.5207,6.6736,-0.0392,0.6825,-0.732,-0.4514,-0.7065,-0.1702,-0.9271,-0.633,1.5599,0.2001,0.6011,-0.3989,-0.9514,0.8425,2.16,0.004,-1.2876,0.4006,-0.0667,0.0107,-0.2041,-0.9273,-0.2432,-0.3792,-0.893,0.3851,0.0067,1.2099,-0.5841,-0.5928,1.8089,-0.3588,0.3304,-0.7395,-0.956,-1.3016,-0.2242,-0.3938,-1.2926,-0.3488,0.7493,-0.9068,-0.0605
TCGA-IB-7652,0.143,0.9694,-0.523,0.1672,-0.2474,-0.4292,-0.7626,-1.0465,-1.0116,0.5359,-0.7257,0.3098,-0.2259,-0.7345,-0.6076,-0.5625,-0.3691,0.2746,1.3441,-0.3917,-1.0734,-0.9208,0.4013,-1.0463,2.3744,0.1545,-0.1875,1.162,-0.7982,-0.2259,-0.4523,-0.6045,-0.4127,0.3293,0.1695,0.8408,0.7191,-0.2927,-0.0485,0.6875,-0.6025,-0.5304,1.2417,-0.0966,-0.5556,0.1811,-0.525,-1.2764,-0.2352,-0.0819,1.2474,0.7549,0.3146,2.0919,0.8966,-1.0856,-0.4307,-0.6947,-0.5501,-1.1891,-0.4762,-0.7085,-0.2778,-0.8499,-0.13,-1.1834,0.3373,-0.7767,-0.6448,1.392,2.5556,0.6765,-0.6763,-1.2001,0.8389,-0.3311,-0.3359,2.0952,-0.1346,-0.0658,-0.2871,-0.1969,-1.4151,0.5223,-0.4761,-0.1782,-0.1677,1.4466,0.0838,0.451,-1.0323,-0.5566,-0.133,-0.0515,-1.0233,0.1123,0.3154,1.569,0.0649,-0.2768
TCGA-IB-7885,0.6148,-0.5405,-0.1019,-0.4723,-0.8405,-0.5178,-0.1894,-0.6062,-0.0812,0.214,-0.9131,0.836,0.3421,-0.143,-0.0505,0.5026,0.276,0.8338,0.4152,-0.3219,-0.9102,0.3954,0.0272,-0.7584,-0.0627,-0.4074,-0.1354,1.4914,-0.581,-0.6099,-1.0783,-0.5429,1.1917,0.3783,-0.3294,1.0162,0.338,-0.3769,0.7093,0.0793,-0.3412,-0.5481,0.6992,-0.2359,-0.331,6.5871,0.2989,-0.3765,-0.9286,-0.0928,1.2178,0.4008,1.155,0.7517,0.4082,0.1937,-0.1564,-0.0743,-0.1006,-0.5084,-0.4957,-0.6913,-0.2694,-0.2638,-0.2758,-0.2292,-0.4305,-0.0001,-0.3875,-0.1737,-0.7116,0.1922,-0.6788,-1.159,0.2736,-0.2757,2.6132,0.1521,-0.1105,0.0184,-0.2865,-0.5669,-0.5216,-0.275,0.4656,0.3992,0.6736,-0.1203,-0.7135,0.1266,-0.5171,0.3274,-0.9036,0.6658,-0.8439,-0.9834,-1.2532,-0.0941,0.4525,-0.183
TCGA-IB-7886,-0.4772,0.9252,-0.6773,-0.2573,-0.1258,-0.3744,-0.9734,-0.2949,-0.9534,-0.521,-1.2467,0.0242,0.0902,-0.8555,0.3791,-0.0327,-0.4221,1.5084,-0.1668,0.0056,-0.5557,-1.7126,-0.8799,-0.8623,2.2712,-0.4388,-0.4667,0.3214,-0.7939,0.7746,0.2512,0.268,1.2427,0.9167,-0.2668,0.0242,3.5811,-0.3322,1.3224,0.3965,-0.865,0.3593,0.6115,-0.2878,-0.5074,-0.4714,-0.5159,-1.0019,0.7021,-0.0666,1.4538,0.2491,-1.3583,0.3748,0.0687,0.6114,-0.1507,-0.9394,-0.6284,-0.9524,-0.0563,-0.8844,-0.3218,0.1696,-0.9234,0.6241,1.9857,-0.9932,-0.3996,0.8943,0.8732,-0.1499,-0.4725,-1.0615,2.3968,0.0588,0.2065,-0.0029,-1.7566,-0.3821,-0.1181,-1.3329,0.1713,1.1148,0.6289,-0.1463,-0.7512,0.9493,3.9778,-0.0427,-0.9914,-1.1557,-0.1289,1.9131,0.0348,-1.1104,-0.6146,0.767,-0.2626,1.2739
TCGA-IB-7887,0.0661,-0.6978,-0.3052,-0.7754,-0.0798,-0.4438,-0.506,-0.4673,0.0518,0.1974,-1.0124,-0.1689,1.4202,-0.6405,-0.0805,-0.7101,0.0166,0.6111,-0.3626,-0.1368,-1.0122,-0.0392,-1.5739,-0.5102,0.1576,-0.4519,-0.6048,1.8685,-0.3535,-0.0722,-0.4204,0.0418,0.8113,-0.192,-0.6634,-1.0,1.1356,-0.3248,3.2911,0.7348,-0.733,-0.7587,1.1267,-0.1732,-0.4323,-0.533,0.6627,-0.7928,-0.0761,-0.3048,0.262,-0.1236,0.5404,0.5235,1.1746,-1.7446,-0.0212,0.1706,0.2984,-0.6113,-0.6106,-1.1677,-0.2791,0.0271,-0.2662,1.343,0.2867,0.7439,-0.527,0.0199,0.0229,-0.469,-1.2218,-1.049,0.3042,0.0453,-1.315,0.2425,0.3438,-0.3671,-0.3447,-0.5292,0.0443,0.3342,0.6761,-0.6188,-0.6378,0.9906,-0.7743,0.6237,-0.3112,-0.9564,-0.1005,0.2873,-0.4637,-0.5409,-0.5652,1.018,-0.0848,0.35
TCGA-IB-7888,1.6709,-0.0688,-0.5436,0.3862,1.3174,-0.4896,-1.1597,-1.0181,-1.8592,-0.7243,-0.9706,0.2395,-0.6535,0.966,0.7208,-0.3226,0.5954,0.6399,-0.2473,-0.302,0.3439,-1.6059,-0.2363,-0.3352,-0.4883,-0.2646,0.0466,-0.6002,-0.393,0.673,-1.0093,-0.8537,-0.2823,-0.1042,6.2968,-0.3698,-0.0096,-0.1822,-0.7705,0.5863,-0.6923,0.2728,0.0303,-0.2893,-0.4285,-0.4716,-0.5711,-1.3399,-0.885,-0.2468,-0.791,2.1673,-0.4987,0.6945,-0.0655,-0.4969,-0.4444,-0.7885,-0.4486,-0.8434,-0.8513,-0.7068,-0.1931,-0.2541,-0.5467,-1.4156,1.0633,0.3301,-0.7951,0.5886,0.0689,0.2407,-0.0304,-1.1769,-0.3525,0.0286,-0.1658,-0.4459,-1.4934,-0.3117,-0.5968,-1.5822,0.0188,0.334,-0.521,-0.5906,-0.8613,-0.5824,0.2905,-0.0337,-1.1076,-1.2256,-0.0403,-0.8173,0.8479,-1.2164,-0.0518,1.7854,-1.1359,-0.2915
TCGA-IB-7889,1.0355,-1.5308,-0.3512,-0.3851,-1.5547,-0.2796,-0.9246,-0.8953,-0.7683,-0.3718,-0.7088,0.0581,1.0585,0.5945,0.3628,-0.7593,0.1986,-0.0967,-0.3725,-0.2488,0.7931,-1.8218,0.4792,-0.4839,1.0901,-0.2356,0.0151,1.7721,-0.673,0.5053,-0.517,0.5006,1.6977,0.8357,-0.5272,-0.0293,0.9505,-0.3311,0.7655,0.0028,-0.7661,-0.672,-0.6077,0.0842,-0.4861,0.4349,-0.5803,-0.9305,-0.4444,-0.2471,-0.2181,0.6274,0.8929,0.0801,-1.1108,0.6853,-0.3161,0.2036,0.8781,0.2043,-0.3953,-0.5588,-0.2723,0.6069,-0.3974,0.6364,1.0542,1.0961,-0.8604,0.7521,0.7569,0.3144,-0.5163,-0.645,-0.0757,-0.4331,-0.536,0.0039,-1.2297,-0.3645,0.3515,-1.1997,-0.201,-0.2668,-0.6139,0.6558,-0.7273,0.623,0.1339,1.3977,-0.6008,-0.0902,0.177,1.2125,-0.2553,-0.8009,-0.5888,0.0435,-1.5597,-1.4668
TCGA-IB-7890,-0.0577,1.4324,0.2636,-0.3752,1.3356,-0.3345,-1.0957,-1.4273,-0.4415,-0.997,-0.6665,-0.0555,0.1092,-0.8712,-0.2244,0.7602,-0.3257,-0.6948,-0.7607,-0.3425,-0.4452,-0.2237,-0.2917,-0.5361,0.3229,-0.2614,0.0446,1.1251,-0.1333,0.491,-0.6063,-0.2599,0.626,-1.5999,-0.7113,3.3377,0.3226,-0.265,0.5742,-0.4704,-0.6755,0.1627,0.1492,-0.3226,-0.5112,-0.7474,-0.3646,-0.164,0.0031,-0.2083,0.0411,0.6996,-0.8347,0.1574,0.7482,0.1709,-0.1642,-0.2854,-0.3754,-0.9404,-0.9018,-0.2785,-0.2584,-1.3981,-0.6538,-0.0454,1.6057,-0.4106,-0.62,-0.34,1.5009,1.8911,-0.414,-1.2569,0.8192,0.2052,0.387,-0.4967,-0.5546,-0.3166,-0.5967,-1.815,0.1828,-0.2311,3.175,-0.2857,1.294,1.4808,-0.8303,-0.0421,-0.9796,-0.9717,-0.3273,1.5961,-0.2672,-1.4414,-1.2003,2.3525,0.6726,0.1012
TCGA-IB-7891,1.7416,-0.2469,-0.4543,0.2555,0.4879,-0.2231,-1.1028,-1.0996,-1.5919,-0.796,-0.6879,0.1332,-0.5726,-0.2618,0.2304,0.1317,-0.3927,-0.734,-0.2388,-0.2423,-0.7771,-1.2286,-0.2621,-1.0937,0.1091,-0.2085,-0.468,-0.3017,-0.713,-0.1435,-1.1174,0.1211,0.1934,0.093,-0.0781,0.1347,0.8392,-0.2886,-0.2892,0.4353,-0.7226,0.1931,0.5342,0.069,-0.3917,0.4122,-0.6493,-1.188,1.7795,-0.0748,0.0203,1.7199,0.5721,0.8566,0.6896,0.8942,-0.2583,-0.3596,-0.8306,-0.7873,-0.71,-0.5396,-0.2454,-0.5159,-0.6369,-0.325,1.2438,-0.4242,-0.8689,0.1767,1.2531,1.2719,-0.2468,-1.5548,0.2477,0.012,0.3954,-0.2392,-1.1907,-0.0531,-0.6641,-1.5146,-0.515,0.3213,-0.1186,-0.1479,-0.6475,0.9649,0.1301,-0.3988,-0.8402,-1.3395,-0.0332,0.0792,1.2824,-1.2982,-0.2294,1.934,-0.6662,-0.17
TCGA-IB-7893,-0.0803,6.2643,-0.3071,-0.4896,0.2387,-0.3571,-1.4255,-1.1565,-1.1786,-1.2598,-1.0217,0.2676,0.4225,-1.0743,-0.3053,0.2718,-0.4376,2.3851,-0.8056,-0.3118,-0.6239,-2.4589,-0.2999,-0.8658,0.5995,-0.3965,0.1878,0.8218,-0.6505,-0.5983,-1.5304,-0.0471,0.134,-1.0217,-0.5557,1.898,1.9809,-0.3909,-0.0653,-0.4995,-0.9078,-0.2424,2.5934,-0.2857,-0.5967,-0.7437,-0.6569,-1.0661,0.0091,-0.346,1.6744,0.8566,-0.1775,2.6278,0.754,2.213,0.9967,-0.6461,-0.537,-1.031,-0.882,-0.7578,-0.4299,-0.0139,-1.1775,0.6147,1.3145,-1.1805,-1.0481,-0.1682,1.2099,-0.2856,-0.6905,-1.6381,2.0738,0.3305,0.8523,-0.6954,-1.6942,-0.0467,0.7843,-1.4504,0.9174,0.6653,1.5772,0.1147,-0.7187,0.3289,-0.1089,1.1219,-1.1311,-1.5277,-0.9765,1.1269,-1.2003,-1.5182,-1.4616,2.1034,-0.1294,1.3574
TCGA-IB-7897,0.2556,0.0628,-0.3783,1.1409,3.2939,-0.1526,-1.3675,-0.7055,-1.3513,-1.3421,-0.9222,-0.2966,-0.6117,1.5605,1.4592,-0.2258,-0.1667,-0.3366,-0.2728,-0.1984,1.8644,-0.3164,1.422,-0.3397,-0.1921,0.9714,1.0226,-0.6188,0.8847,-0.144,0.4276,-0.5218,0.1754,-0.927,2.4673,0.2615,-0.5206,0.3327,-0.885,0.542,-0.6735,0.8796,0.7771,-0.3175,-0.3556,-0.2719,-0.6533,-1.0424,-1.0602,0.0709,0.4506,1.3478,-0.966,1.6333,0.4161,0.8705,-0.4468,-0.4824,-0.5794,-0.8561,-1.1397,-0.5121,0.8318,-1.1764,-0.3161,-0.4768,1.8135,0.7994,0.1196,0.5624,1.4815,1.0993,0.1763,-1.169,0.5235,0.9633,-1.2147,0.6866,-1.334,0.0645,-0.1048,-1.491,1.7295,0.7568,-0.2542,-0.5648,-0.6307,0.0635,-0.3409,-0.2339,-1.4335,-1.2317,2.0636,-0.8557,1.2724,-0.7636,0.4178,1.6727,-0.6147,1.3242
TCGA-IB-8126,0.5014,0.4261,-0.1589,0.1442,0.9274,0.1707,-0.1941,0.2057,-1.17,-0.5242,-0.4993,-0.67,-0.8096,0.0422,0.6311,-0.6036,-0.3634,-0.23,-0.7914,-0.098,1.3551,-0.777,1.0226,0.1739,0.0362,-0.3794,0.555,-0.9752,-0.9158,-0.5783,-0.51,-0.0857,0.462,-0.5222,2.2995,-0.674,0.0393,-0.0124,-0.964,-0.1116,-0.4381,2.3169,-0.3393,1.9723,-0.3841,-0.0771,-0.5951,-0.885,1.0228,-0.119,0.4974,1.1453,-1.2303,-0.2923,-0.4989,0.8493,-0.4248,0.3391,-0.9835,-0.3946,-0.9881,-0.2786,-0.0362,-0.6773,0.0796,-1.2138,1.7442,0.0458,0.8739,-0.1494,0.429,0.6233,-0.9565,-0.8644,0.2239,0.4153,-1.7808,0.6607,-0.9384,-0.0897,-0.5468,-0.9407,0.4519,1.2212,-0.9682,-0.6621,-0.8004,1.4032,-0.173,-0.5709,-0.7515,-0.1518,1.7147,-1.021,1.4275,-0.754,0.6606,1.1452,-1.3111,-0.2229
